#xor_srcip xor_dstip xor_prot xor_srcport xor_dstport flowcnt pktcnt
122901314 155631560 0 116 26643 2 2
3147956248 1249202465 23 293 11633 2 2
3897864281 3042718610 0 661 62004 6 192
2968286871 3897674691 23 395 12122 6 6
994332748 2649385180 17 145 22234 3 3
2728648370 1093701067 23 176 10347 2 2
3669907258 2080899407 6 513 8529 1 1
2098940496 1025474864 17 60 9463 1 1
79275230 20473931 0 518 12792 10 10
3066746931 2694036751 23 1554 32567 4 4
187012515 3778101467 23 1280 48823 4 4
2098736408 3679570963 6 1495 11181 3 3
3432008404 3410833055 6 78 39148 3 3
216526176 140732672 23 1297 13621 4 8
3669878828 2001589101 6 63 3521 1 1
2098911302 2457503580 6 488 62670 9 20
130108370 61590 0 2037 10059 4 5
78484460 2791044372 23 1638 46488 4 4
2791925267 3865976137 0 124 6670 2 5
59321 229878152 0 1 16017 2 2
2713650986 3816910406 23 125 20584 6 9
388979311 3062849004 23 119 37464 2 8
2894247282 2694710346 23 320 16663 4 23
1900954632 3536008973 17 1972 2228 3 3
2882790156 1235349487 0 184 20256 4 5
2791833756 220833240 0 0 3597 2 2
60989427 210556375 23 1001 25239 4 6
3716096586 2053394834 6 1494 3283 1 1
2712233495 1319032516 0 1913 50960 4 10
1912493699 3574106340 17 280 1006 3 3
2894195617 1091930394 0 0 28447 2 555
3741173478 3598662348 17 318 23849 5 45
2751462944 2849177124 23 2 43309 2 2
125299043 25172425 23 1140 22480 4 4
3716083704 3679544415 6 1939 5636 5 30
3716062551 2076269216 17 1056 8411 1 1
3703512021 3621324757 6 466 64022 3 3
1843105769 1995690405 17 474 9920 5 37
2894313214 125624414 0 1173 52112 2 2
0 0 0 0 0 0 0
1305401079 456328144 0 486 10832 4 4
2791890511 3084308606 0 127 44754 2 2
2925528105 257242184 0 576 30264 4 4
1912422679 2636380062 17 56 34107 3 3
2061195647 1775349741 17 643 45032 5 5
3716114209 1994979718 6 78 6826 1 1
2098734408 2081150245 6 64 4753 1 1
1882686547 1646435515 6 647 55607 7 7
1983786103 3746321749 6 307 13075 3 3
2691143300 2823206542 0 0 37833 6 6
230207271 4084806022 0 1133 48146 4 4
3420448016 2001576927 17 143 26878 1 1
2982312482 1218491980 23 757 8344 6 6
2802183631 1205979470 23 207 52250 2 38
216281369 407338300 23 1213 27602 4 4
2737703170 1309894518 0 705 10647 4 4
3143038331 1294845983 23 1561 51736 6 16
229922174 2704490247 23 381 28634 2 2
3669885150 1994931764 6 60 16142 1 1
297054984 2819011155 0 419 4833 4 4
2784018347 1137650646 0 1291 60238 8 172
1912374318 837668853 6 1344 16396 3 482
3490293696 931370234 6 676 7918 5 5
3524965499 2531797227 17 464 55689 5 5
3715983955 3691855480 17 60 47641 3 13
1926564701 2646352358 17 797 57664 7 12
2895025322 2802164999 23 818 15821 4 5
2791990917 1274527498 23 84 4828 2 2
3716085919 2080900511 6 1494 16436 1 1
3686868244 2501834289 17 403 28289 5 16
1918813473 3523956012 17 1653 54809 5 5
3716130449 2081145045 6 62 2389 1 1
164815 76934 0 1275 47152 2 3
259516617 3997091590 0 70 57310 4 85
3616939170 3621422279 6 1058 36093 5 5
2116434562 2329801533 17 260 20104 7 1495
3844795139 3822985568 23 131 29502 6 8
1991214625 2645306107 6 221 5114 3 3
1639967103 3587840328 17 1390 3108 3 3
1251932285 2849007227 0 184 1211 2 2
3419641172 3718738909 6 287 49931 5 5
3122901722 3184070838 0 1494 6617 2 51
3604201103 1809025830 17 163 4466 11 48
2761366489 1306749030 0 248 15903 4 4
83098239 9297694 0 310 39066 4 4
1125005317 1151833883 23 987 47620 8 8
2810490451 291464804 0 617 39752 8 141
112625 182614038 0 0 20451 2 2
2358725385 3524331795 17 730 43634 3 3
216479400 2818627734 0 244 16574 4 4
95165621 3981181010 23 746 52370 4 4
266796948 1214231609 23 77 2218 4 4
2690946712 1093811743 0 151 7354 2 2
1991105520 3701269174 6 66 6557 3 3
3716050228 1027335567 17 1027 27756 3 3
1991028703 2001580084 17 314 8829 1 1
1808210915 975599129 17 1407 28604 3 3
64392 82344760 23 127 37383 2 8
2712121007 189116867 0 124 153 2 2
2855279207 1086784073 0 1365 9696 4 16
2894297465 130807058 23 0 1465 2 2
3619277056 927494369 6 276 7094 3 4
501241892 1077187439 23 372 30793 4 4
0 0 0 0 0 0 0
2882789433 3911683759 0 980 42949 6 6
3715970871 2076379920 17 74 51159 1 1
3669819124 2001594596 6 81 4104 1 1
3616946498 2501573424 17 246 25169 3 17
1991239710 973402229 6 775 50332 5 5
2838352633 1190732893 0 622 42864 4 4
3669848658 1685474652 6 135 49882 5 5
2060061746 3661408813 17 140 31750 9 9
3669923578 1934824524 6 1514 11261 1 108
2712608024 3184088566 23 91 21946 2 4
2882540901 4268736260 23 959 41473 4 4
258225261 2962075680 0 550 33615 4 5
1912479326 869355267 17 345 10435 3 3
196440671 202552936 23 1320 21921 8 61
3715985397 2622655669 6 141 36973 3 3
3558119929 3717165798 6 958 55197 7 7
3075883857 130617658 23 179 57262 2 2
3358826613 3701000719 6 1243 18512 3 3
1912591599 3490919709 6 62 8771 3 3
381999895 2887452927 23 44 8 2 21
2064777219 2076393497 6 21 16997 3 3
3716106502 2080957077 17 1172 4441 1 1
146655008 3907123284 0 1432 7218 4 30
2894084793 3863937493 23 1181 46187 2 2
143050605 1335326669 23 462 6616 2 4
2012431196 3554544980 17 774 5617 5 5
80758826 2807900624 0 1755 8 6 6
3449061578 3430044124 17 641 50592 3 3
58898497 2751571768 0 109 35265 2 12
1933076020 1933420334 17 254 48990 5 7
221137695 1257328540 0 941 23533 6 7
1747006530 830375876 6 813 52427 5 5
130138095 189098327 0 18 39141 2 4
3595424815 2486281118 17 803 24114 5 25
0 0 0 0 0 0 0
2123931637 3277212725 17 205 11882 3 3
1929026182 1994999646 6 235 27120 3 16
3669910145 1880484233 17 69 49045 5 5
2894302777 1188854151 0 1304 24960 2 11
2072004362 2643341787 17 866 608 5 5
2791844659 179095913 0 1514 10039 2 5
3702969758 1952994472 17 240 59628 3 3
3723373663 896925144 17 721 62294 5 5
1912557816 2472108902 6 1504 2749 3 3
2894313575 1274413617 0 448 8969 2 2
68737214 262788538 0 4 8372 4 46
2546245959 3745056714 6 109 4031 3 3
4266724951 1581765643 0 1374 8347 4 68
2894291609 1274518364 0 607 14005 2 19
2805344354 2914655946 23 155 7493 6 50
3716099918 3398546745 6 60 19249 1 1
3716152482 3679969382 6 60 6173 1 2
1926210096 2063821308 17 228 139 5 5
3035960087 3820592015 23 668 17472 4 4
2116653833 3668869510 17 319 21720 3 3
104556 155240618 0 114 27870 2 2
2061155331 3686192179 17 149 10188 9 53
1912395876 1925622964 6 327 35000 1 1
144506 1188827655 0 317 4275 2 4
3716060181 2063477016 17 128 15480 1 1
3533601603 3590736017 17 370 28746 5 5
3125662493 1190714484 0 33 2095 2 11
237135513 220844600 0 211 30687 4 11
1912518383 623096151 17 1478 47139 5 37
3715914166 988820337 6 268 22752 3 3
5098 130548407 0 122 30318 2 2
2792026451 130634763 0 262 28835 2 2
265673951 1227895872 23 205 24129 2 2
2751897977 116826688 23 118 7711 2 2
1903617261 989221905 6 68 61846 5 5
3779896821 155239311 0 2 2244 2 2
3658316157 2157801914 17 51 25626 3 36
2886851494 2835454953 0 259 54090 4 4
877219731 3654253386 6 349 16511 3 5
3741210751 2081147537 6 1531 12671 3 74
1730346270 3462110420 17 302 31803 5 6
3494742488 1995048106 6 248 25355 3 99
2065299201 908445179 6 60 28026 5 5
1840659618 2174999785 17 95 47346 5 13
2944408077 1191674075 0 152 34409 6 6
2690942584 3885079875 0 760 24956 2 2
2691151069 1190808359 23 398 56248 2 2
196567962 3074764839 23 131 58842 2 63
3228750899 3338445902 17 309 28206 5 5
124840790 2740800070 23 805 64828 8 10
3066460237 3860256526 23 486 23048 4 4
143043408 2038292 0 127 60139 4 133
72356 119246 23 127 28955 2 8
1902957506 937337689 17 1002 14010 5 5
187081471 2868755535 0 1476 3517 4 12
438548385 1313297592 0 1683 23206 6 206
3516564534 979621231 6 177 16718 3 3
3716123280 2080934372 17 74 8964 1 1
1912544212 3679487509 17 70 14369 1 1
3431013149 1019637528 6 87 63222 3 12
2894193145 2887517583 0 398 20208 2 2
2747745323 2940475672 0 207 45 4 6
2060994139 1881104816 17 72 13802 3 3
2894071864 1271414512 23 17 1368 2 2
0 0 0 0 0 0 0
1899428838 2608807119 17 1047 45165 5 5
2894192078 2932356905 0 126 60893 2 2
2065013213 1973783926 17 367 33148 3 6
3530734712 805835864 6 231 41434 5 61
2937723840 2684381097 23 1613 23226 6 7
2812699364 130631464 0 228 62104 2 2
2894246977 100065460 0 1492 55206 2 252
2937206262 2924210131 0 0 18995 2 3
2728586867 2920852054 23 175 37895 2 2
2037983235 3679945578 6 60 2573 1 1
3669920710 2081157389 17 544 13304 1 1
3707367341 2610698382 6 76 29467 3 4
2715913106 151369701 23 356 12675 2 2
2015140985 2081143279 17 95 20274 1 1
3652098768 3739909218 6 87 15688 3 3
184184 2710720644 23 126 33550 2 2
2738475627 2834403335 23 1527 3183 4 12
50800518 257458710 23 257 2988 2 2
2803271529 1083281820 0 937 60956 4 4
2894101391 3768484261 0 28 26721 4 83
2884779128 2845236219 0 1040 32246 4 4
220645882 1319052659 23 222 29940 4 4
1640017272 3455282945 6 1787 38946 5 11
2115710983 806835925 6 1323 10864 3 3
2053704624 2081043261 6 1482 4019 3 47
2098967655 3734895164 17 773 17087 3 3
155070 3885403440 23 12 17058 2 2
3565660439 3581530347 17 1422 53532 5 51
3723467100 2491062905 17 45 16086 3 221
201636 1244659269 0 0 58502 2 2
2690913977 107761088 0 251 26058 2 2
176017702 111094991 23 259 64005 4 5
2728410795 140568322 0 129 38430 4 45
440715763 1461290474 23 182 569 8 8
2792029938 3759012679 23 80 19950 4 9
2882673601 220937588 23 0 585 2 2
2882765491 4012379493 0 1407 64004 4 4
216434852 1315606485 23 0 9887 4 8
3661215856 1665937931 6 150 23067 3 3
0 0 0 0 0 0 0
3702894591 1025453896 17 1434 53534 3 5
3516608216 3679458137 6 714 49892 5 6
2094058171 1947542439 17 288 8406 3 3
2997537897 1093821315 23 247 8306 2 2
3715985216 1995084629 6 1304 19430 3 12
3667081074 1957909548 6 1679 60592 7 9
3197600774 3932156181 23 412 57346 4 4
1991033997 866082808 6 143 27108 3 7
3716110969 2080903157 17 60 14494 1 1
269454917 1134596804 23 1158 12157 6 17
3617379129 1012209133 17 774 34635 5 61
216274121 130794303 23 206 28721 2 2
2691000861 3938552925 23 1706 25147 4 4
3715892091 1009319335 17 505 54935 5 7
2040344181 975662215 17 585 29807 5 5
187083791 220869928 0 1209 5441 6 6
0 0 0 0 0 0 0
3669907506 1940252691 6 732 17799 1 5
82578 159005789 23 767 34060 4 9
2805258875 1162095644 0 319 10623 8 8
3516458716 2590126236 17 2015 49843 3 19
3596328502 1994961458 17 304 1754 3 3
3595499739 2440675147 6 592 2872 5 24
118720 3112930062 23 112 37595 2 2
124808484 1287172446 0 1405 15063 8 8
2061163157 988808997 6 30 27706 5 6
50451886 1199298971 0 142 28098 2 2
2041691037 2081017848 6 26 38853 5 5
2799810091 143421919 23 1894 22611 4 6
2268268 217116 23 768 51535 4 4
337614634 2893763474 23 173 45860 8 51
237133151 140967877 0 323 30702 4 6
3413708530 1652861612 17 748 18030 5 183
1991038489 3598583801 6 74 27111 3 3
2714371566 2849141903 0 1020 40164 10 14
216448952 1244652527 0 3 28017 2 2
146716543 350880215 23 474 45973 4 5
0 0 0 0 0 0 0
1920985408 1044245966 17 1299 21421 5 1706
2751306977 1298959062 23 457 26906 2 2
122745635 2693834337 0 2 34469 2 2
3502663340 1027334825 17 1036 6474 3 3
2894281802 2859177340 0 528 27587 2 32
65839190 4010724421 0 0 50166 2 2
2140713073 731496600 17 660 554 5 39
1912475846 3410832957 6 62 9443 1 1
2010056858 2627702617 17 1733 62792 7 7
2098796814 2081052063 6 1506 13007 1 97
2691049832 1092017378 23 468 21044 4 4
2690908679 257527739 0 1366 61460 2 81
50641595 15758501 23 208 1733 4 4
2094697882 833796628 6 1494 7637 3 17
3148061057 299115813 0 69 28721 2 2
2690998685 2929480928 0 86 3929 4 4
50449595 1189275809 23 199 53968 4 4
48470 2785315554 0 202 37349 4 4
2883121571 1274541434 0 280 4087 4 4
1912485159 1925625625 17 74 16324 1 1
1920962904 3712594839 17 62 21468 3 3
3741163687 3679864045 17 74 8753 1 1
2936061533 3082020132 0 1042 30444 4 11
0 0 0 0 0 0 0
3616783110 995569134 6 326 59509 5 12
60872191 3068425133 23 1322 32224 4 8
221492 33433693 0 506 24104 2 4
2098843534 931136438 6 1981 14999 3 35
3075877838 3108331401 23 1148 59283 4 101
2894176325 3791748851 23 756 58484 4 7
2882699564 1095474714 0 403 51952 2 2
2894292788 3863983716 0 1339 64122 2 2
3732913321 2080958365 17 140 26183 1 1
130145439 2807839835 0 1471 6914 4 4
3596334228 2001710352 6 1924 43589 5 52
2940354987 1083926741 23 1413 13892 6 82
2691046837 2920841727 0 189 24767 4 4
58840056 27665064 23 133 47238 4 53
3617275007 3673675510 6 659 20373 5 35
2831285267 182599260 0 1426 1841 4 4
101483193 70218276 0 41 27885 2 3
2098979821 3497857666 17 250 31824 5 5
2896235950 111122122 0 327 20355 6 74
161019 2695670665 0 680 9612 2 2
2691015832 2807653412 0 295 8576 2 2
2894152409 2818797409 23 451 22960 4 4
1787307898 2139430118 17 346 1223 7 9
3716044360 979577397 17 60 9500 1 1
2751875580 3778398424 23 1282 19606 4 42
2894304238 189210084 23 1491 10248 2 14
3598338550 1994950678 6 1532 12308 3 161
2890546318 2778569134 0 124 49433 2 2
2749801697 2859876914 0 125 60403 4 4
3669993435 3274375348 6 1566 19627 3 181
15352342 27277924 23 1395 16312 4 4
171068759 1101181536 23 1269 28072 2 2
1983761009 826696721 6 708 30796 5 68
3669944980 3410837410 6 60 18452 1 1
996435484 1960501022 6 1166 55424 5 475
1878071405 1934737184 17 56 27011 3 3
166384048 1252272865 0 1344 59227 6 189
7191 2848991859 0 0 16483 2 2
2712275031 2828005795 23 222 29790 2 2
216419108 191013 23 712 7757 2 2
137748268 3823266905 23 144 16463 4 4
3716099881 1994928396 17 60 12564 1 1
1983682858 3664483933 6 1436 315 3 730
2098785573 3701068713 6 72 831 3 3
1912450165 1898114577 17 840 377 3 4
2747761166 1233625864 0 1282 13271 4 19
1741424505 1956185674 17 178 39330 3 3
3082697696 2807686372 0 321 52900 2 10
2873227117 1127200715 23 224 23391 4 4
2023152536 1025270270 6 528 19487 3 3
130162581 2821447983 23 37 29030 4 5
1193433779 2849211711 23 291 8756 2 2
2145241167 3679910153 6 65 27910 3 3
1916464382 2081109603 17 287 23224 3 4
2882641626 2694011094 0 0 27302 2 2
1270533929 1457968568 0 0 22419 4 4
3125653194 231209178 0 1502 15800 4 4
1902998533 3524351574 17 48 56618 3 9
3644611645 1034620509 6 71 9023 3 5
2090599899 2146406669 17 380 58672 3 3
3623321973 2089975515 17 1344 19643 5 30
0 0 0 0 0 0 0
3660383341 2080937603 17 390 15096 3 3
1912406520 1027146418 6 1340 35560 3 3
183152587 96022665 23 812 19442 8 8
143012173 1273561437 0 383 25311 4 4
3652043554 2613139907 6 702 12232 5 18
1988992445 2627621563 17 143 22665 5 5
2749361076 130688982 0 1867 61726 2 43
216468683 61419 23 176 62701 2 116
3221686605 2590227897 17 1274 30339 3 5
2128207 1191036862 0 445 5673 2 3
3715995845 2110787828 17 305 9640 3 3
1648416321 2329348083 6 324 50897 7 7
40888723 1189051210 0 14 9362 2 2
3741185656 3698111760 6 1295 26222 3 3
3607522022 3679495393 17 1689 12583 5 11
0 0 0 0 0 0 0
3716091745 3410834856 6 62 4472 1 1
3741301121 2645048158 6 515 29173 3 22
2945623980 1315508520 0 55 57503 4 4
2884791321 3895020582 23 78 25381 4 4
29697 130776434 0 250 666 4 4
3724281188 895610425 6 757 33276 5 5
2055436776 2122041820 17 1323 22930 5 8
1983874732 3444489763 17 67 48974 3 3
130259 182587695 0 345 33142 4 4
3516539058 3524346995 6 590 25717 3 41
3596267865 1888301880 17 318 1395 5 5
2812589375 2694188132 0 0 62828 2 2
3716141659 2080926787 6 1434 40921 1 87
3616986422 1934650475 17 1908 33731 3 42
0 0 0 0 0 0 0
2137805650 1027224691 6 375 63975 3 3
2873170581 1094386035 0 1215 16982 4 4
3596229872 630558660 17 1157 63875 5 31
1991095059 2080961216 17 242 47390 3 6
1912517412 1025485668 6 78 18938 1 1
235298 3062669252 0 299 12856 2 2
1446129618 265358074 23 729 13098 4 7
2844246182 20754770 23 112 29164 4 4
2791865064 3142616668 23 1393 49784 4 11
2111069006 1994975938 17 145 53142 1 1
284397727 96125221 23 0 59188 4 4
146648558 1093698908 23 1418 36800 4 42
203404802 3914132826 0 214 22859 4 4
2067065235 2034584558 6 718 65112 5 26
3716043855 979572742 17 232 36060 3 3
2823884547 1595185034 0 856 6810 4 4
3616772936 995247391 6 384 53435 3 3
2065121013 1033846930 17 18 42265 3 6
1912539890 2087830115 17 1758 16858 3 3
2754079417 182420788 0 1321 64336 6 8
5608 1197332212 0 1492 8933 2 10
3868020440 2774329834 0 605 39595 4 181
1991058729 3679486702 6 268 62008 1 1
1912491903 3430079644 6 48 29310 3 3
1896988664 2466561135 17 1472 30228 3 16
2098749762 2080949890 6 157 2820 1 1
1795910733 1886672140 6 1202 10573 7 14
3741235603 1983492812 17 105 61106 3 6
292451757 114686166 0 1407 35185 4 4
0 0 0 0 0 0 0
3716139504 2076346872 6 1494 2505 1 1
3589895669 2637890577 17 1268 22447 3 28
1881362959 3746271070 17 203 31238 3 17
183146549 2733091508 23 181 14575 4 4
3123543243 179222334 0 576 63937 4 4
3432085382 3250699518 6 48 14237 3 3
2098803954 3430079018 17 710 26919 3 3
977070536 2498464755 17 1982 6181 5 13
3741137596 2066952753 17 42 34514 3 4
2116744038 2067102009 6 151 63694 3 3
1991051412 1934677009 6 60 3210 1 1
2774675873 220582 23 176 19283 2 2
72685 257671350 23 405 15727 2 2
2925266208 262843282 23 1071 26182 4 8
1912393350 986980959 6 100 15509 3 3
1903025099 1006906049 17 207 41726 3 3
2894174147 52534 0 547 4953 2 2
1731457622 3490881678 17 394 38183 3 3
143009572 3063713252 0 279 1900 4 4
3419594140 2081149048 17 107 15381 1 1
0 0 0 0 0 0 0
0 0 0 0 0 0 0
3716128679 2080935396 6 60 53512 1 1
0 0 0 0 0 0 0
2792031541 3181697291 0 393 47540 2 3
3145304449 61402 0 50 54303 2 2
1912422131 2063468194 6 666 8134 1 1
2824004825 2770970037 23 1450 5307 4 5
2051711227 814358330 17 189 57228 3 3
127348 70183 23 1444 11339 2 2
3416392604 3389525875 6 62 41541 1 1
3681620349 914128933 6 490 47825 3 3
2098865278 2072504530 6 405 29196 5 38
2783470887 1092091516 23 378 24295 4 4
0 0 0 0 0 0 0
2873219664 1289327003 0 1105 26771 4 4
3502644055 3731141435 17 27 55338 3 3
382094954 1191616131 23 0 26613 2 2
2691159161 4014670698 0 1453 6638 4 4
3716116315 2063473578 6 62 2222 1 1
3719702321 3598233879 17 194 39009 5 5
3715905232 3577661615 17 1567 60269 3 3
2894163663 1279213018 23 1418 18593 6 68
1162571135 4007037961 0 430 14920 4 115
2894275381 82342 23 119 57442 2 2
3715969828 2080932609 6 1494 26492 1 32
3716057490 2076379796 6 60 2585 1 1
3715917690 979592357 17 74 3351 1 1
2665736991 1025485889 17 55 32266 3 3
2565851368 2558189667 17 537 29142 5 5
15617 2914980898 0 491 46587 2 2
2100878275 3605207645 17 181 51636 3 3
2022326510 1934712469 6 707 6662 1 1
3716137598 2076429100 6 60 6882 1 1
1912523884 2076299789 6 590 26849 1 13
25960 220803671 0 0 6871 2 2
3453063934 3739901532 17 283 56165 7 173
3534573210 858626058 6 1454 22459 7 7
163645981 2815325541 23 1022 17503 6 292
3419448905 3318299952 17 262 4454 3 3
2791836542 130876944 23 2013 1106 4 69
2098969469 2076431946 6 60 55318 1 1
3020865868 2882910160 23 189 59598 4 28
2894179848 2694286789 0 1011 2168 2 2
41645955 2849152956 0 1492 3779 2 2
2749872698 2791431423 23 1644 19447 4 106
2124032236 1934679114 17 1290 47267 3 4
3715898655 2441051322 6 730 29678 3 4
1983749159 1934825941 17 62 7716 3 3
1991036081 1934677009 6 60 43237 1 1
1912557510 3544821076 17 73 32346 1 1
1962565261 2080918832 17 1333 13521 3 14
3644839874 628928231 17 981 21061 3 4
3619856598 3530021671 6 1156 50939 3 3
2805226390 2777558022 23 51 13107 6 6
2882760629 220907518 0 998 16914 2 3
3761081692 2945253365 23 342 24005 4 4
401261042 2981429720 0 124 29645 4 4
